doctor_id,specialization,experience_years,performance_rating,department
D84164,Emergency,39,1.94,Emergency
D84165,Urology,15,1.89,Urology
D84166,Gastroenterology,32,4.21,Gastroenterology
D84167,Orthopedics,27,2.27,Orthopedics
D84168,Gastroenterology,31,1.15,Gastroenterology
D84169,Pediatrics,16,3.73,Pediatrics
D84170,Pediatrics,26,4.08,Pediatrics
D84171,Orthopedics,7,2.99,Orthopedics
D84172,Gastroenterology,12,2.97,Gastroenterology
D84173,Orthopedics,39,4.09,Orthopedics
D84174,Neurology,7,3.18,Neurology
D84175,Gastroenterology,13,3.67,Gastroenterology
D84176,Oncology,16,4.38,Oncology
D84177,Neurology,3,4.62,Neurology
D84178,Orthopedics,15,4.87,Orthopedics
D84179,Urology,3,2.73,Urology
D84180,Gastroenterology,36,1.45,Gastroenterology
D84181,Cardiology,21,2.82,Cardiology
D84182,Gastroenterology,19,4.23,Gastroenterology
D84183,Neurology,12,3.84,Neurology
D84184,Oncology,26,1.91,Oncology
D84185,Neurology,2,1.23,Neurology
D84186,Neurology,20,2.3,Neurology
D84187,Gastroenterology,29,1.71,Gastroenterology
D84188,Emergency,28,4.08,Emergency
D84189,Gastroenterology,34,2.25,Gastroenterology
D84190,Gastroenterology,39,3.74,Gastroenterology
D84191,Gastroenterology,3,2.66,Gastroenterology
D84192,Cardiology,36,4.4,Cardiology
D84193,Pediatrics,35,4.31,Pediatrics
D84194,Emergency,8,1.31,Emergency
D84195,Gastroenterology,24,3.51,Gastroenterology
D84196,Gastroenterology,30,2.08,Gastroenterology
D84197,Oncology,16,2.29,Oncology
D84198,Neurology,22,3.44,Neurology
D84199,Pediatrics,8,1.92,Pediatrics
D84200,Neurology,37,1.48,Neurology
D84201,Pediatrics,15,1.71,Pediatrics
D84202,Pediatrics,9,1.63,Pediatrics
D84203,Cardiology,38,1.96,Cardiology
D84204,Oncology,29,3.82,Oncology
D84205,Oncology,40,1.22,Oncology
D84206,Neurology,14,1.27,Neurology
D84207,Orthopedics,29,2.97,Orthopedics
D84208,Gastroenterology,28,1.26,Gastroenterology
D84209,Cardiology,14,2.62,Cardiology
D84210,Oncology,4,3.31,Oncology
D84211,Pediatrics,38,3.62,Pediatrics
D84212,Pediatrics,39,2.62,Pediatrics
D84213,Neurology,34,3.95,Neurology
D84214,Orthopedics,31,4.5,Orthopedics
D84215,Pediatrics,17,2.14,Pediatrics
D84216,Oncology,13,1.16,Oncology
D84217,Urology,14,1.99,Urology
D84218,Emergency,20,2.88,Emergency
D84219,Urology,23,1.54,Urology
D84220,Cardiology,4,3.31,Cardiology
D84221,Urology,17,3.49,Urology
D84222,Orthopedics,27,3.94,Orthopedics
D84223,Orthopedics,1,1.29,Orthopedics
D84224,Gastroenterology,17,4.09,Gastroenterology
D84225,Orthopedics,19,2.75,Orthopedics
D84226,Neurology,36,4.47,Neurology
D84227,Urology,26,3.13,Urology
D84228,Gastroenterology,18,2.93,Gastroenterology
D84229,Neurology,14,3.88,Neurology
D84230,Cardiology,5,2.19,Cardiology
D84231,Urology,37,1.46,Urology
D84232,Emergency,37,4.49,Emergency
D84233,Oncology,21,2.2,Oncology
D84234,Gastroenterology,33,3.11,Gastroenterology
D84235,Cardiology,20,2.68,Cardiology
D84236,Urology,16,2.59,Urology
D84237,Pediatrics,6,3.73,Pediatrics
D84238,Pediatrics,24,2.17,Pediatrics
D84239,Cardiology,22,2.58,Cardiology
D84240,Pediatrics,23,3.8,Pediatrics
D84241,Emergency,33,2.49,Emergency
D84242,Gastroenterology,30,3.21,Gastroenterology
D84243,Urology,39,1.52,Urology
D84244,Emergency,20,3.17,Emergency
D84245,Emergency,33,1.69,Emergency
D84246,Oncology,40,4.33,Oncology
D84247,Urology,16,2.37,Urology
D84248,Cardiology,13,4.36,Cardiology
D84249,Pediatrics,27,3.8,Pediatrics
D84250,Gastroenterology,14,1.41,Gastroenterology
D84251,Oncology,7,2.77,Oncology
D84252,Emergency,10,4.31,Emergency
D84253,Pediatrics,12,2.68,Pediatrics
D84254,Urology,40,2.22,Urology
D84255,Emergency,13,1.7,Emergency
D84256,Emergency,1,4.3,Emergency
D84257,Urology,14,4.89,Urology
D84258,Cardiology,11,2.0,Cardiology
D84259,Oncology,27,4.29,Oncology
D84260,Orthopedics,10,3.83,Orthopedics
D84261,Urology,1,4.32,Urology
D84262,Pediatrics,15,2.02,Pediatrics
D84263,Pediatrics,9,4.78,Pediatrics
D84264,Orthopedics,23,4.49,Orthopedics
D84265,Emergency,13,3.22,Emergency
D84266,Gastroenterology,8,1.96,Gastroenterology
D84267,Neurology,10,3.73,Neurology
D84268,Oncology,14,4.62,Oncology
D84269,Cardiology,37,3.04,Cardiology
D84270,Cardiology,6,3.76,Cardiology
D84271,Orthopedics,4,2.18,Orthopedics
D84272,Orthopedics,12,4.44,Orthopedics
D84273,Neurology,9,3.96,Neurology
D84274,Pediatrics,13,4.25,Pediatrics
D84275,Cardiology,34,3.53,Cardiology
D84276,Gastroenterology,23,3.15,Gastroenterology
D84277,Pediatrics,27,1.89,Pediatrics
D84278,Orthopedics,23,1.63,Orthopedics
D84279,Oncology,13,2.86,Oncology
D84280,Orthopedics,23,2.64,Orthopedics
D84281,Neurology,32,3.96,Neurology
D84282,Emergency,3,1.71,Emergency
D84283,Orthopedics,33,3.59,Orthopedics
D84284,Gastroenterology,40,2.11,Gastroenterology
D84285,Pediatrics,1,1.72,Pediatrics
D84286,Oncology,34,2.78,Oncology
D84287,Neurology,15,4.27,Neurology
D84288,Pediatrics,38,2.74,Pediatrics
D84289,Urology,23,1.45,Urology
D84290,Pediatrics,34,4.42,Pediatrics
D84291,Oncology,24,1.8,Oncology
D84292,Cardiology,35,2.16,Cardiology
D84293,Pediatrics,2,3.5,Pediatrics
D84294,Emergency,14,4.4,Emergency
D84295,Oncology,34,4.78,Oncology
D84296,Orthopedics,1,1.91,Orthopedics
D84297,Cardiology,11,1.6,Cardiology
D84298,Oncology,33,4.46,Oncology
D84299,Pediatrics,14,1.47,Pediatrics
D84300,Urology,8,2.29,Urology
D84301,Urology,14,2.04,Urology
D84302,Orthopedics,12,3.8,Orthopedics
D84303,Gastroenterology,19,4.47,Gastroenterology
D84304,Emergency,34,1.93,Emergency
D84305,Neurology,33,1.75,Neurology
D84306,Neurology,39,3.7,Neurology
D84307,Gastroenterology,3,3.9,Gastroenterology
D84308,Emergency,18,1.16,Emergency
D84309,Cardiology,24,3.13,Cardiology
D84310,Urology,9,2.69,Urology
D84311,Pediatrics,21,4.43,Pediatrics
D84312,Orthopedics,35,1.84,Orthopedics
D84313,Gastroenterology,28,2.21,Gastroenterology
D84314,Oncology,32,2.31,Oncology
D84315,Gastroenterology,33,2.19,Gastroenterology
D84316,Orthopedics,20,4.59,Orthopedics
D84317,Oncology,31,4.71,Oncology
D84318,Urology,19,4.33,Urology
D84319,Orthopedics,12,4.36,Orthopedics
D84320,Gastroenterology,17,3.32,Gastroenterology
D84321,Urology,17,3.5,Urology
D84322,Oncology,4,1.38,Oncology
D84323,Cardiology,25,2.25,Cardiology
D84324,Oncology,29,3.46,Oncology
D84325,Emergency,19,4.17,Emergency
D84326,Gastroenterology,4,1.16,Gastroenterology
D84327,Pediatrics,30,4.56,Pediatrics
D84328,Gastroenterology,20,2.39,Gastroenterology
D84329,Urology,29,4.38,Urology
D84330,Neurology,20,2.55,Neurology
D84331,Gastroenterology,11,1.73,Gastroenterology
D84332,Urology,20,3.66,Urology
D84333,Cardiology,31,3.53,Cardiology
D84334,Emergency,21,4.32,Emergency
D84335,Gastroenterology,39,4.23,Gastroenterology
D84336,Oncology,11,3.17,Oncology
D84337,Emergency,7,1.95,Emergency
D84338,Emergency,25,1.61,Emergency
D84339,Cardiology,37,1.92,Cardiology
D84340,Cardiology,21,4.5,Cardiology
D84341,Neurology,8,4.29,Neurology
D84342,Oncology,10,1.16,Oncology
D84343,Neurology,35,4.19,Neurology
D84344,Oncology,28,1.14,Oncology
D84345,Pediatrics,2,1.59,Pediatrics
D84346,Emergency,38,1.9,Emergency
D84347,Oncology,30,1.45,Oncology
D84348,Cardiology,21,1.52,Cardiology
D84349,Pediatrics,16,1.33,Pediatrics
D84350,Neurology,40,3.69,Neurology
D84351,Pediatrics,27,1.2,Pediatrics
D84352,Cardiology,35,3.56,Cardiology
D84353,Orthopedics,7,3.55,Orthopedics
D84354,Oncology,28,2.38,Oncology
D84355,Orthopedics,11,2.35,Orthopedics
D84356,Cardiology,30,1.41,Cardiology
D84357,Oncology,13,2.48,Oncology
D84358,Cardiology,29,1.13,Cardiology
D84359,Cardiology,22,2.72,Cardiology
D84360,Urology,14,4.92,Urology
D84361,Oncology,34,1.4,Oncology
D84362,Emergency,15,4.56,Emergency
D84363,Urology,36,1.2,Urology
D84364,Urology,3,3.9,Urology
D84365,Urology,1,4.66,Urology
D84366,Urology,23,4.7,Urology
D84367,Emergency,12,1.87,Emergency
D84368,Urology,16,2.77,Urology
D84369,Neurology,10,1.71,Neurology
D84370,Orthopedics,11,1.67,Orthopedics
D84371,Emergency,10,2.18,Emergency
D84372,Neurology,33,3.62,Neurology
D84373,Orthopedics,26,4.79,Orthopedics
D84374,Emergency,10,4.59,Emergency
D84375,Neurology,38,4.87,Neurology
D84376,Urology,10,4.62,Urology
D84377,Orthopedics,16,1.71,Orthopedics
D84378,Pediatrics,17,4.12,Pediatrics
D84379,Emergency,26,1.57,Emergency
D84380,Orthopedics,22,1.56,Orthopedics
D84381,Urology,8,3.81,Urology
D84382,Gastroenterology,11,3.08,Gastroenterology
D84383,Gastroenterology,3,3.28,Gastroenterology
D84384,Cardiology,13,4.19,Cardiology
D84385,Orthopedics,38,1.82,Orthopedics
D84386,Cardiology,39,2.5,Cardiology
D84387,Oncology,8,1.54,Oncology
D84388,Gastroenterology,10,4.55,Gastroenterology
D84389,Emergency,40,4.08,Emergency
D84390,Gastroenterology,29,2.81,Gastroenterology
D84391,Emergency,30,3.05,Emergency
D84392,Orthopedics,20,4.62,Orthopedics
D84393,Neurology,2,1.42,Neurology
D84394,Cardiology,35,3.77,Cardiology
D84395,Emergency,39,2.02,Emergency
D84396,Orthopedics,1,4.65,Orthopedics
D84397,Gastroenterology,37,2.56,Gastroenterology
D84398,Emergency,10,1.06,Emergency
D84399,Orthopedics,27,3.57,Orthopedics
D84400,Cardiology,14,1.67,Cardiology
D84401,Urology,10,4.48,Urology
D84402,Neurology,34,1.76,Neurology
D84403,Cardiology,12,1.96,Cardiology
D84404,Pediatrics,23,3.59,Pediatrics
D84405,Gastroenterology,4,4.34,Gastroenterology
D84406,Gastroenterology,14,1.07,Gastroenterology
D84407,Cardiology,27,2.76,Cardiology
D84408,Neurology,40,1.56,Neurology
D84409,Cardiology,18,2.81,Cardiology
D84410,Neurology,14,3.95,Neurology
D84411,Gastroenterology,36,2.07,Gastroenterology
D84412,Urology,1,2.67,Urology
D84413,Cardiology,14,1.28,Cardiology
D84414,Cardiology,34,4.45,Cardiology
D84415,Orthopedics,26,4.13,Orthopedics
D84416,Urology,6,2.48,Urology
D84417,Gastroenterology,37,2.07,Gastroenterology
D84418,Orthopedics,23,4.45,Orthopedics
D84419,Cardiology,16,3.3,Cardiology
D84420,Urology,32,3.67,Urology
D84421,Pediatrics,7,2.67,Pediatrics
D84422,Urology,17,1.85,Urology
D84423,Emergency,5,1.77,Emergency
D84424,Emergency,12,1.78,Emergency
D84425,Orthopedics,26,2.02,Orthopedics
D84426,Neurology,8,4.84,Neurology
D84427,Urology,9,4.25,Urology
D84428,Cardiology,32,1.17,Cardiology
D84429,Oncology,22,4.35,Oncology
D84430,Gastroenterology,8,4.68,Gastroenterology
D84431,Gastroenterology,28,2.14,Gastroenterology
D84432,Oncology,9,3.45,Oncology
D84433,Orthopedics,35,3.82,Orthopedics
D84434,Orthopedics,21,1.36,Orthopedics
D84435,Pediatrics,33,1.87,Pediatrics
D84436,Pediatrics,6,2.37,Pediatrics
D84437,Oncology,10,3.42,Oncology
D84438,Oncology,14,2.25,Oncology
D84439,Urology,40,2.74,Urology
D84440,Oncology,2,1.32,Oncology
D84441,Emergency,33,2.12,Emergency
D84442,Pediatrics,39,4.85,Pediatrics
D84443,Gastroenterology,16,4.55,Gastroenterology
D84444,Neurology,20,3.99,Neurology
D84445,Gastroenterology,3,1.5,Gastroenterology
D84446,Pediatrics,35,4.53,Pediatrics
D84447,Gastroenterology,33,1.38,Gastroenterology
D84448,Emergency,29,2.07,Emergency
D84449,Pediatrics,15,1.78,Pediatrics
D84450,Orthopedics,3,1.71,Orthopedics
D84451,Oncology,29,3.76,Oncology
D84452,Pediatrics,5,1.52,Pediatrics
D84453,Emergency,34,4.49,Emergency
D84454,Pediatrics,34,2.66,Pediatrics
D84455,Neurology,20,1.17,Neurology
D84456,Neurology,7,4.38,Neurology
D84457,Neurology,4,3.8,Neurology
D84458,Gastroenterology,11,4.16,Gastroenterology
D84459,Neurology,34,2.89,Neurology
D84460,Oncology,19,4.27,Oncology
D84461,Neurology,21,1.15,Neurology
D84462,Neurology,15,3.47,Neurology
D84463,Urology,17,1.18,Urology
D84464,Neurology,37,1.96,Neurology
D84465,Oncology,22,3.73,Oncology
D84466,Orthopedics,8,2.54,Orthopedics
D84467,Neurology,11,3.98,Neurology
D84468,Pediatrics,9,1.68,Pediatrics
D84469,Orthopedics,6,3.6,Orthopedics
D84470,Neurology,9,2.81,Neurology
D84471,Cardiology,15,1.58,Cardiology
D84472,Pediatrics,15,3.69,Pediatrics
D84473,Gastroenterology,2,3.95,Gastroenterology
D84474,Neurology,32,4.84,Neurology
D84475,Neurology,37,4.89,Neurology
D84476,Pediatrics,6,3.63,Pediatrics
D84477,Emergency,25,3.14,Emergency
D84478,Cardiology,12,3.66,Cardiology
D84479,Emergency,33,2.8,Emergency
D84480,Neurology,18,2.61,Neurology
D84481,Emergency,38,1.38,Emergency
D84482,Oncology,7,4.55,Oncology
D84483,Orthopedics,19,4.19,Orthopedics
D84484,Urology,24,4.83,Urology
D84485,Orthopedics,30,3.81,Orthopedics
D84486,Pediatrics,15,1.99,Pediatrics
D84487,Orthopedics,22,3.49,Orthopedics
D84488,Cardiology,1,2.4,Cardiology
D84489,Pediatrics,32,3.21,Pediatrics
D84490,Emergency,30,4.09,Emergency
D84491,Orthopedics,31,4.89,Orthopedics
D84492,Gastroenterology,10,1.61,Gastroenterology
D84493,Urology,17,2.48,Urology
D84494,Emergency,20,4.75,Emergency
D84495,Pediatrics,22,1.64,Pediatrics
D84496,Oncology,20,1.29,Oncology
D84497,Pediatrics,1,2.49,Pediatrics
D84498,Orthopedics,4,4.51,Orthopedics
D84499,Emergency,29,2.66,Emergency
D84500,Cardiology,28,3.32,Cardiology
D84501,Gastroenterology,1,1.86,Gastroenterology
D84502,Cardiology,11,1.09,Cardiology
D84503,Cardiology,27,1.39,Cardiology
D84504,Gastroenterology,40,3.16,Gastroenterology
D84505,Cardiology,26,3.08,Cardiology
D84506,Orthopedics,18,1.66,Orthopedics
D84507,Cardiology,17,1.89,Cardiology
D84508,Neurology,33,2.46,Neurology
D84509,Urology,39,2.59,Urology
D84510,Urology,29,4.13,Urology
D84511,Oncology,37,3.38,Oncology
D84512,Orthopedics,16,2.09,Orthopedics
D84513,Orthopedics,24,3.96,Orthopedics
D84514,Cardiology,5,3.71,Cardiology
D84515,Emergency,31,3.52,Emergency
D84516,Emergency,35,3.79,Emergency
D84517,Pediatrics,11,2.76,Pediatrics
D84518,Cardiology,2,4.76,Cardiology
D84519,Gastroenterology,21,3.86,Gastroenterology
D84520,Gastroenterology,7,2.21,Gastroenterology
D84521,Emergency,14,1.09,Emergency
D84522,Neurology,17,2.23,Neurology
D84523,Oncology,34,2.87,Oncology
D84524,Emergency,35,2.18,Emergency
D84525,Neurology,5,1.2,Neurology
D84526,Neurology,16,1.45,Neurology
D84527,Oncology,17,4.94,Oncology
D84528,Cardiology,9,1.63,Cardiology
D84529,Pediatrics,14,2.66,Pediatrics
D84530,Orthopedics,31,1.94,Orthopedics
D84531,Pediatrics,34,4.24,Pediatrics
D84532,Orthopedics,20,2.6,Orthopedics
D84533,Urology,1,1.94,Urology
D84534,Cardiology,38,4.18,Cardiology
D84535,Emergency,17,2.83,Emergency
D84536,Gastroenterology,16,2.19,Gastroenterology
D84537,Pediatrics,34,2.36,Pediatrics
D84538,Orthopedics,7,2.65,Orthopedics
D84539,Neurology,27,2.69,Neurology
D84540,Oncology,15,2.16,Oncology
D84541,Neurology,40,4.98,Neurology
D84542,Oncology,22,3.24,Oncology
D84543,Emergency,30,3.1,Emergency
D84544,Emergency,36,2.71,Emergency
D84545,Cardiology,33,4.09,Cardiology
D84546,Emergency,9,1.44,Emergency
D84547,Emergency,2,4.27,Emergency
D84548,Emergency,1,1.81,Emergency
D84549,Gastroenterology,6,4.84,Gastroenterology
D84550,Pediatrics,22,4.18,Pediatrics
D84551,Orthopedics,18,3.89,Orthopedics
D84552,Cardiology,34,4.42,Cardiology
D84553,Gastroenterology,35,2.98,Gastroenterology
D84554,Gastroenterology,36,4.0,Gastroenterology
D84555,Emergency,26,4.89,Emergency
D84556,Gastroenterology,5,3.55,Gastroenterology
D84557,Orthopedics,30,2.62,Orthopedics
D84558,Orthopedics,13,4.54,Orthopedics
D84559,Emergency,33,2.25,Emergency
D84560,Neurology,23,4.58,Neurology
D84561,Neurology,21,1.22,Neurology
D84562,Gastroenterology,18,1.96,Gastroenterology
D84563,Oncology,6,1.54,Oncology
D84564,Pediatrics,4,4.96,Pediatrics
D84565,Emergency,36,1.83,Emergency
D84566,Pediatrics,37,4.56,Pediatrics
D84567,Cardiology,1,4.58,Cardiology
D84568,Cardiology,26,3.51,Cardiology
D84569,Neurology,40,1.66,Neurology
D84570,Urology,40,4.79,Urology
D84571,Gastroenterology,14,2.22,Gastroenterology
D84572,Orthopedics,21,4.1,Orthopedics
D84573,Gastroenterology,9,1.92,Gastroenterology
D84574,Orthopedics,36,4.23,Orthopedics
D84575,Oncology,4,2.01,Oncology
D84576,Orthopedics,21,4.57,Orthopedics
D84577,Urology,17,3.08,Urology
D84578,Orthopedics,16,1.73,Orthopedics
D84579,Pediatrics,28,2.75,Pediatrics
D84580,Oncology,2,2.3,Oncology
D84581,Neurology,38,1.28,Neurology
D84582,Emergency,18,2.0,Emergency
D84583,Neurology,37,2.86,Neurology
D84584,Neurology,37,2.12,Neurology
D84585,Oncology,27,2.85,Oncology
D84586,Oncology,1,1.36,Oncology
D84587,Orthopedics,1,3.57,Orthopedics
D84588,Cardiology,1,1.25,Cardiology
D84589,Urology,12,4.53,Urology
D84590,Cardiology,37,4.01,Cardiology
D84591,Cardiology,12,1.33,Cardiology
D84592,Urology,13,4.2,Urology
D84593,Cardiology,17,3.82,Cardiology
D84594,Oncology,16,4.55,Oncology
D84595,Pediatrics,40,4.98,Pediatrics
D84596,Emergency,6,1.99,Emergency
D84597,Gastroenterology,16,1.83,Gastroenterology
D84598,Emergency,18,1.57,Emergency
D84599,Gastroenterology,22,2.16,Gastroenterology
D84600,Gastroenterology,24,1.06,Gastroenterology
D84601,Cardiology,21,2.97,Cardiology
D84602,Urology,35,1.09,Urology
D84603,Oncology,9,1.58,Oncology
D84604,Cardiology,7,3.42,Cardiology
D84605,Oncology,12,3.27,Oncology
D84606,Oncology,31,2.55,Oncology
D84607,Gastroenterology,1,1.26,Gastroenterology
D84608,Gastroenterology,25,4.89,Gastroenterology
D84609,Neurology,39,2.35,Neurology
D84610,Gastroenterology,37,2.57,Gastroenterology
D84611,Emergency,20,4.99,Emergency
D84612,Pediatrics,33,3.75,Pediatrics
D84613,Orthopedics,21,2.18,Orthopedics
D84614,Orthopedics,24,3.59,Orthopedics
D84615,Pediatrics,9,2.94,Pediatrics
D84616,Urology,8,1.03,Urology
D84617,Pediatrics,34,3.04,Pediatrics
D84618,Cardiology,38,3.7,Cardiology
D84619,Emergency,16,3.34,Emergency
D84620,Emergency,26,4.88,Emergency
D84621,Oncology,1,2.96,Oncology
D84622,Cardiology,21,2.02,Cardiology
D84623,Cardiology,37,1.97,Cardiology
D84624,Oncology,13,4.12,Oncology
D84625,Neurology,28,1.58,Neurology
D84626,Neurology,35,2.62,Neurology
D84627,Oncology,8,3.39,Oncology
D84628,Emergency,21,4.2,Emergency
D84629,Orthopedics,29,2.55,Orthopedics
D84630,Gastroenterology,19,3.49,Gastroenterology
D84631,Cardiology,14,3.66,Cardiology
D84632,Pediatrics,9,1.69,Pediatrics
D84633,Pediatrics,39,1.39,Pediatrics
D84634,Gastroenterology,27,4.69,Gastroenterology
D84635,Gastroenterology,1,2.95,Gastroenterology
D84636,Emergency,4,3.58,Emergency
D84637,Pediatrics,31,1.61,Pediatrics
D84638,Pediatrics,15,2.83,Pediatrics
D84639,Gastroenterology,1,1.74,Gastroenterology
D84640,Cardiology,8,1.22,Cardiology
D84641,Orthopedics,6,4.65,Orthopedics
D84642,Cardiology,27,3.35,Cardiology
D84643,Urology,26,2.76,Urology
D84644,Cardiology,2,4.37,Cardiology
D84645,Urology,13,2.99,Urology
D84646,Orthopedics,30,1.38,Orthopedics
D84647,Neurology,7,4.24,Neurology
D84648,Cardiology,34,3.0,Cardiology
D84649,Oncology,33,2.68,Oncology
D84650,Cardiology,27,3.95,Cardiology
D84651,Urology,23,3.36,Urology
D84652,Pediatrics,40,3.44,Pediatrics
D84653,Cardiology,16,4.51,Cardiology
D84654,Pediatrics,23,2.87,Pediatrics
D84655,Pediatrics,25,2.15,Pediatrics
D84656,Cardiology,7,2.26,Cardiology
D84657,Cardiology,39,4.82,Cardiology
D84658,Oncology,2,1.15,Oncology
D84659,Neurology,25,3.06,Neurology
D84660,Orthopedics,36,4.1,Orthopedics
D84661,Urology,14,4.11,Urology
D84662,Cardiology,18,4.66,Cardiology
D84663,Pediatrics,4,4.59,Pediatrics
D84664,Pediatrics,14,4.95,Pediatrics
D84665,Cardiology,31,2.14,Cardiology
D84666,Urology,22,2.38,Urology
D84667,Neurology,7,3.79,Neurology
D84668,Pediatrics,22,2.04,Pediatrics
D84669,Neurology,4,3.7,Neurology
D84670,Neurology,22,3.42,Neurology
D84671,Oncology,35,2.85,Oncology
D84672,Pediatrics,17,1.92,Pediatrics
D84673,Urology,40,2.17,Urology
D84674,Emergency,20,4.34,Emergency
D84675,Orthopedics,9,4.18,Orthopedics
D84676,Oncology,1,1.39,Oncology
D84677,Oncology,23,1.78,Oncology
D84678,Emergency,35,1.96,Emergency
D84679,Oncology,28,1.86,Oncology
D84680,Oncology,14,3.56,Oncology
D84681,Oncology,22,1.57,Oncology
D84682,Orthopedics,28,1.67,Orthopedics
D84683,Orthopedics,4,4.22,Orthopedics
D84684,Pediatrics,35,3.74,Pediatrics
D84685,Pediatrics,40,1.44,Pediatrics
D84686,Cardiology,6,2.99,Cardiology
D84687,Cardiology,17,1.21,Cardiology
D84688,Pediatrics,38,4.16,Pediatrics
D84689,Oncology,34,3.62,Oncology
D84690,Urology,32,1.83,Urology
D84691,Emergency,31,1.01,Emergency
D84692,Cardiology,14,4.14,Cardiology
D84693,Gastroenterology,13,1.1,Gastroenterology
D84694,Gastroenterology,39,4.66,Gastroenterology
D84695,Oncology,3,2.05,Oncology
D84696,Gastroenterology,21,2.31,Gastroenterology
D84697,Cardiology,13,3.06,Cardiology
D84698,Orthopedics,11,2.37,Orthopedics
D84699,Neurology,35,2.06,Neurology
D84700,Orthopedics,4,2.45,Orthopedics
D84701,Urology,12,4.63,Urology
D84702,Neurology,40,3.38,Neurology
D84703,Oncology,15,1.56,Oncology
D84704,Gastroenterology,16,3.06,Gastroenterology
D84705,Orthopedics,39,2.44,Orthopedics
D84706,Pediatrics,8,2.31,Pediatrics
D84707,Urology,4,3.63,Urology
D84708,Cardiology,20,3.63,Cardiology
D84709,Gastroenterology,8,4.35,Gastroenterology
D84710,Orthopedics,25,2.02,Orthopedics
D84711,Oncology,4,2.93,Oncology
D84712,Orthopedics,33,4.0,Orthopedics
D84713,Neurology,26,4.16,Neurology
D84714,Orthopedics,5,1.4,Orthopedics
D84715,Oncology,28,3.07,Oncology
D84716,Emergency,4,4.92,Emergency
D84717,Gastroenterology,33,1.19,Gastroenterology
D84718,Emergency,24,1.96,Emergency
D84719,Neurology,33,1.92,Neurology
D84720,Emergency,27,4.17,Emergency
D84721,Pediatrics,29,4.27,Pediatrics
D84722,Oncology,3,2.87,Oncology
D84723,Oncology,30,1.78,Oncology
D84724,Cardiology,37,2.99,Cardiology
D84725,Gastroenterology,11,3.6,Gastroenterology
D84726,Orthopedics,28,2.14,Orthopedics
D84727,Gastroenterology,2,1.43,Gastroenterology
D84728,Gastroenterology,23,2.92,Gastroenterology
D84729,Pediatrics,37,2.6,Pediatrics
D84730,Gastroenterology,9,4.69,Gastroenterology
D84731,Gastroenterology,31,2.96,Gastroenterology
D84732,Gastroenterology,12,3.2,Gastroenterology
D84733,Emergency,8,2.66,Emergency
D84734,Oncology,12,4.61,Oncology
D84735,Emergency,1,1.78,Emergency
D84736,Urology,11,1.21,Urology
D84737,Pediatrics,4,2.9,Pediatrics
D84738,Emergency,14,4.77,Emergency
D84739,Pediatrics,31,2.72,Pediatrics
D84740,Orthopedics,3,2.76,Orthopedics
D84741,Neurology,36,4.5,Neurology
D84742,Gastroenterology,6,4.58,Gastroenterology
D84743,Oncology,34,1.74,Oncology
D84744,Urology,20,3.94,Urology
D84745,Cardiology,39,4.26,Cardiology
